title,org,desc
Buscando voluntarios para pasar tiempo con nuestro ancianos,RIDGEWOOD BUSHWICK SENIOR CITIZENS COUNCIL INC,"La programa de visitas amigables en Riseboro Community Partnership, es en un nuevo servicio que estamos empezando en el Programa de..."
Spend an hour one day per week with a isolated senior for the Summer.,RIDGEWOOD BUSHWICK SENIOR CITIZENS COUNCIL INC,"Riseboro Community Partnership is seeking Fun and innovative volunteers who are interested in spending one hour, one day a week with a..."
Work alongside our great staff at BRC!,"Bowery Residents' Committee, Inc.","Volunteers are needed to assist in various administrative assistant capacities from taking inventory, filing, document shredding,..."
"Play a game, teach a skill, have a great time and still do some good!","Bowery Residents' Committee, Inc.",Are you exceptionally outgoing and friendly? Are you able to jump right in and engage folks in conversation? Do you have a hobby or...
Empower Youth Entrepreneurs. Be a BUILD Mentor!,BUILD,"BUILD is an innovative, college preparatory program. We use entrepreneurship to ignite the potential of youth from under-resourced..."
Computer Lab Assistant,Lenox Hill Neighborhood House,"Lenox Hill Neighborhood House, widely recognized as one of New York's premiere human services providers, is a 125-year-old settlement..."
Castillo Theater House Manager,"All Stars Project, Inc.","A Castillo Theatre house manager has a dynamic role! Directs volunteer house staff (ushers, ticket takers, greeters) Interfaces with the..."
Flamenco Vivo Volunteer and Work/Study Program,Flamenco Vivo Carlota Santana,"Flamenco Vivo Carlota Santana We believe that the universal spirit of flamenco, a multicultural art form, has the power to build bridges..."
Exhibition Attendant,THE BROOKLYN HISTORICAL SOCIETY,Brooklyn Historical Society seeks volunteers to support our mission. Volunteers at Brooklyn Historical Society (BHS) offer valuable...
ESL tutors needed for conversation practice or writing,English Practice Program at The English...,"Afternoon Conversation Groups, October 3rd - November 26th: When: Tuesdays and Thursdays Time: 1:00pm to 2:00pm Afternoon Writing..."
Volunteer Department Development,"All Stars Project, Inc.","What has 1,200 arms and legs and supports youth development all week? The All Stars Project’s volunteers! With hundreds of..."
Community Organizer,"All Stars Project, Inc.",COMMUNITY ORGANIZER The All Stars Project of New York transforms the lives of youth and poor communities using the developmental power of...
Youth Programs Office Administrator,"All Stars Project, Inc.","The All Stars Project’s Youth Programs team manages three vibrant programs: the Development School for Youth, the All Stars Talent..."
Theatre and Ticket Sales,"All Stars Project, Inc.","Castillo Theatre is an off-off Broadway theatre developing what’s possible on stage and off. For over 35 years, Castillo has made..."
Youth Organizer,"All Stars Project, Inc.","How do over 5,000 inner city youth get to 42 nd St.? With a whole lot of organizing, of course! Each week, volunteer youth organizers..."
Photographer,"All Stars Project, Inc.","If young people develop but no one sees it, did it really happen? We won’t take that chance! The All Stars Project of New York..."
Special Events Producer,"All Stars Project, Inc.","The All Stars Project of New York transforms the lives of youth and poor communities using the developmental power of performance, in..."
Transportation Specialist,American Red Cross - Greater New York Region,"Do you have a little free time, love driving, and enjoy meeting new people? If so, the Red Cross has a great volunteer position for you...."
Volunteer Advocate or Benefits Specialist for Seniors - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Help seniors who feel disconnected from vital resources in their communities learn about and gain access to...
General helpers Brooklyn Satellite GiGi's Playhouse,"GiGi's Playhouse, Down Syndrome Awareness Centers",GiGi’s Playhouse is a volunteer run organization and we rely on the skill and dedication of volunteers of various levels of...
Volunteer with City Harvest!,"City Harvest, Inc.","When City Harvest was founded in 1982, it was run entirely by volunteers who connected a handful of neighborhood restaurants to food..."
Cook for Good!,"City Harvest, Inc.","City Harvest offers volunteer-taught nutrition education courses for people of all ages across NYC. Our programs, including cooking..."
Grant Writing Internship,Lighthouse Guild,"The Volunteer Resources Department administers the volunteer recruitment, screening and interviewing, orientation, training and..."
Adult Education and Job Readiness Projects with New York Cares in Brooklyn,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Adults and Children with Special Needs Projects with New York Cares in Brooklyn,New York Cares,"New York Cares offers many programs serving adults and children with special needs, which present our volunteers with a chance to give a..."
Children's Education Projects with New York Cares in Brooklyn,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Environment and Revitalization Projects with New York Cares in Brooklyn,New York Cares,New York Cares volunteers work all year round to keep our city's public spaces well-maintained for all New Yorkers to enjoy and ensure...
Health and Wellness Projects with New York Cares in Brooklyn,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Hunger Projects with New York Cares in Brooklyn,New York Cares,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and..."
Seniors Projects with New York Cares in Brooklyn,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Children's Education Projects with New York Cares,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Environment and Revitalization Projects with New York Cares,New York Cares,New York Cares volunteers work all year round to keep our city's public spaces well-maintained for all New Yorkers to enjoy and ensure...
Seniors Projects with New York Cares,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Health and Wellness Projects with New York Cares,New York Cares,"On New York Cares' Health and Wellness projects, volunteers bring much-needed companionship to long-term hospital residents and..."
Hunger Projects with New York Cares,New York Cares,"Volunteers on New York Cares' Hunger projects do more than simply serve a meal - they provide a warm smile, friendly conversation, and..."
Farm 2 Food Bank with GrowNYC Greenmarkets - Union Square,Food Bank For New York City,GrowNYC is the sustainability resource for New Yorkers: providing free tools and services anyone can use in order to improve our City and...
Farm 2 Food Bank with GrowNYC Greenmarkets - Dag Hammarskjold Plaza,Food Bank For New York City,GrowNYC is the sustainability resource for New Yorkers: providing free tools and services anyone can use in order to improve our City and...
Volunteer Artist,A Free Bird,Responsibilities Provide non-classroom one to one instructions to our young students Assess the appropriate ability level of each student...
Volunteer Teaching Opportunity in New York (Harlem & Brooklyn),Citizen Schools New York,Help close the opportunity gap and impact the lives of middle school students through our apprenticeship program! Volunteers would teach...
Medgar Evers College Farmers Market,The Campaign Against Hunger (TCAH),"At The Campaign Against Hunger, we are passionate about making healthy food accessible to everyone at a reasonable cost. This is one of..."
Children Programs Coordinator,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Volunteer Middle School Math Tutors Needed In Lower East Side,"Top Honors, Inc.","Top Honors (TH) is a free math tutoring program serving NYC middle school students (5th, 6th, 7th, and 8th graders) who struggle with..."
Have Fun Serving Dinner At Sirovich Senior Center,Sirovich Senior Center,"Sirovich Center for Balanced Living is a hub of recreational, social, cultural, educational, and health programming for people aged 60+...."
Grant Writing Interns/Volunteers,Hosh Yoga,Health and wellness as a right of life rather than a luxury. Hosh is here to provide a fair chance to explore healthier living through...
Marketing Volunteers,Hosh Yoga,Hosh Kids needs your help! As we make enrichment education for all children possible. We are looking for some enthusiastic volunteers to...
Yoga and Fitness Volunteers,Hosh Yoga,"About Hosh Hosh Yoga and Hosh Kids , are health and wellness non-profit programs based in Brooklyn, New York, committed to making..."
Afterschool Program Student Aide,Hosh Yoga,"About Hosh Hosh Yoga and Hosh Kids , are health and wellness non-profit programs based in Brooklyn, New York, committed to making..."
Board Member: Experienced Fundraiser for children's non-profit,Hosh Yoga,"www.hoshkids.org Mission: Health, wellness, and movement as a right of life rather than a luxury Vision: Enrichment education for all..."
Hosh Interns & Volunteers Needed,Hosh Yoga,"Health, wellness, and movement as a right of life rather than a luxury. Hosh Kids is a program of Hosh Yoga Inc. Hosh is here to provide..."
Chess instructor needed!,AHRC NYC,"Here at AHRCNYC, we support individuals within the New York City area who have intellectual and developmental disabilities, we are..."
Volunteers Needed for Cat Adoptions Team!,"KittyKind, Inc.",We are looking for volunteers to join our organization to work on the Adoptions Team! Adoptions volunteers come in for a couple hours at...
Workshop Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Would you like to improve the lives of underserved pre-teens and teens? Do you want to help educate them on...
Employment Assistance Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Want to assist at a ""one-stop-shop"" helping impoverished individuals journey from crisis to..."
Many Volunteer Opportunities Available for Adults 55 and Older,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Started in 1966 by the Community Service Society, an over 170-year-old nonprofit agency, RSVP matches the..."
Knitting Group Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you enjoy knitting and/or are you generally crafty? Or perhaps you just want a good excuse to get out of...
Literacy Coach - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you love to read? Do you like working with children? If you answered yes to both, join this innovative..."
Greeter - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Join this great organization to share a New Yorker's New York with people from around the globe. Take them on...
Volunteer Aide - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Are you interested in lending a hand at a respected health education, research, and advocacy agency in the..."
Theater Program Volunteer,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Have a taste for the theatrical? Believe in the developmental power of performance? Want to transform the...
Mentor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you like helping people? Would you like to be a positive force in someone else's life? Do you want to help...
Help People with Alzheimer's - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you or someone you know struggle with Alzheimer’s? Or perhaps your heart merely goes out to those who...
Affordable Housing Counselor and Organizer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you want to volunteer for an organization working to make Southwest Brooklyn a great place for people of...
NYC Day Trip Leader,Sprout,Make a difference by becoming a Sprout Day Trip Leader! Are you passionate about working with people who have developmental disabilities?...
Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you like children? Do you want to give those waiting to be seen by their respective doctors an emotional...
Office Assistant/Administrative Assistant/Clerical Aide - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Put your clerical, administrative, and/or other valuable skills and experience to good use in one of these..."
Care about domestic violence and/or human trafficking? Support an associated org...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you care deeply about domestic violence and/or human trafficking? Have you ever wondered how you can make a...
Community Program Design and Outreach Assistant - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you want to volunteer for an organization working to make Southwest Brooklyn a great place for people of...
Friendly Visitor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Visit a homebound senior or hospital patient in need of companionship. Play a game, read mail, discuss a book..."
Community Organizer for Immigrant Workers - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Do you want to volunteer for an organization working to make Southwest Brooklyn a great place for people of...
LGBTQ Organization Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Interested in assisting a community-based, multigenerational organization serving LGBTQ elders of color? Want..."
Vacation Trip Leader,Sprout,Volunteering your time to change the lives of adults with developmental disabilities. Sprout is a non-profit organization based in New...
Immigrant Organization Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Would you like to volunteer at an organization that is a chief responder to global humanitarian crises? Would...
Veterans Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Want to give back to those who’ve already given so much of themselves to our country? Help out in any...
Children's Hospital Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Have an interest in children? Want to provide much-needed support to those who just left acute care facilities...
Biking Nonprofit Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you enjoy staying active or otherwise spending time outdoors? Do you like biking? If so, help out at..."
It's never too late to make a good friend.  Visit a homebound senior today! (adults 55+...,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? There are a number of seniors isolated in their homes many of whom would like nothing more than a little...
Literacy Intervention Tutor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Interested in helping elementary school children in low-income communities? Want to empower them with strong...
Jewish Nonprofit Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Help at an organization that for over 140 years has strengthened New York City’s communities by helping...
Grant Writing or Fundraising Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Are you a great writer? Are you able to express yourself clearly and concisely? Would you like to use your...
Student Business Mentor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Bring the spark that helps ignite the potential of high school students in under-resourced communities as they...
Senior Service Agency Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you want to do some good at a multi-service nonprofit serving youth, families, and older adults? No matter..."
Food Rescuer and/or Deliverer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Are you a proponent of food security? Are you interested in spending time in your neighborhood and/or perhaps...
Food Pantry or Soup Kitchen Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Want to help hungry New Yorkers down on their luck and in need of something to eat? Look no further as RSVP...
Tutor - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Do you like working with children? Do you value education? If so, help a child in need succeed. Many of our..."
Career Skills Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Are you interested in helping individuals preparing to join the workforce? Would you like to assist those who...
NORC Community Assistant - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Support this East Village group’s affordable housing- and diversity-minded mission by helping secure...
Nutrition Education Trainer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,"Want to make a difference? Provide interactive nutrition training geared toward children, teens, adults, and/or seniors. Each week,..."
Community Engagement Volunteer - adults 55+ only,Retired & Senior Volunteer Program (RSVP)/CSSNYC,Want to make a difference? Are you a social person? Do you like to network and attend community meetings and events? Would you like to do...
Mentor a First-Generation College Student,America Needs You,"Only 11% of low-income, first-generation college students are expected to earn bachelor’s degrees. You can help America Needs You..."
Mentor a First-Generation College Student,America Needs You,"Only 11% of low-income, first-generation college students are expected to earn bachelor’s degrees. You can help America Needs You..."
English Conversation Tutors needed!,The English-Speaking Union of the United States,"English in Action (EiA) and Andrew Romay New Immigrant Center (ARNIC), programs of the English-Speaking Union of the United States, match..."
Volunteer Coordinator,African Voices Communications Inc.,A non-profit arts organization is seeking a dynamic Volunteer Coordinator to help recruit and manage a team of volunteers for several...
Board of Directors Positions,African Voices Communications Inc.,African Voices seeks individuals with an entrepreneurial spirit to help build on its successful 24 year history. We are looking to expand...
"""Bring a smile to a senior. Adopt A Grandparent",Cobble Hill Health Center,"Come visit. Spend some time. Join our ""Adopt a Grandparent"" Program. Experience a beautiful life. At Cobble Hill Health Center,..."
Join the fight against pancreatic cancer today with PanCAN,Pancreatic Cancer Action Network (NY/NJ),Are you interested in making a difference in your local community? Have you been looking for a way to get involved in the fight against...
Event Planning Volunteer - Join the Fight Against Pancreatic Cancer in NYC,Pancreatic Cancer Action Network (NY/NJ),"The Pancreatic Cancer Action Network (PanCAN) is looking for passionate, organized volunteers to lead the planning of our annual 5K..."
Lead a global affairs discussion group today!!,Foreign Policy Association,"Do you have a curiosity about global affairs? Lead a U.S. foreign policy discussion group today! For over 55 years, the Foreign Policy..."
Disaster Preparedness Educator,American Red Cross - Greater New York Region,Educate communities to prevent and prepare for emergencies with the American Red Cross and the New York State Citizen Preparedness Corps...
Help The Helpless,REHOBOTH CENTER INC,-Chinese Interpreters: (1) Cantonese and (2) Manderin -Board Member -Grant writers -Resource Development Managers -Strategic Planners...
"Soccer Players! Share joy of game, coach underserved Crown Hts, BK kids",Seeds in the Middle,"Soccer players! No coaching experience needed. We just need you. Summer soccer pop-ups in July, including July 14 tournament 4-6 pm Fall..."
Volunteer Group Facilitators and Event Help Needed!,A Caring Hand,Thanks so much for wanting to make a difference. We are recruiting volunteers to be group facilitators for children ages 5-17 (groups are...
"In-Class Tutoring/Literacy and Math/LIC/Laguardia/2-3 hours a week, mornings or evenings",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in literacy and math for the Bridge to College program at...
Production Assistant,Anderson & Bert Cade Fulton Foundation,The Fulton Arts Foundation is currently accepting applications from college students and post-graduate students for internships. This...
Be a hospice volunteer in Hudson County,Compassionate Care Hospice,"Be a hospice volunteer in Hudson County Be a Hospice Volunteer! Hospice Volunteers are needed for supportive visits to patients, offering..."
STEMpower Young Women & Girls!,STEM Kids NYC,Are you an evangelist for getting more girls and young women interested in STEM? Have a knack for teaching or encouraging students to try...
STEMpowerment For Young Women!,STEM Kids NYC,Come join us in afterschool events that are geared to inspiring young women and girls to BE all they can be. STEM Kids NYC will be...
Marketing & Communications Volunteers Needed,Project Sunshine,Project Sunshine is seeking volunteers with experience in a number of areas of marketing and communications. There are opportunities in a...
MDA Office Support,Muscular Dystrophy Association (MDA),MDA is seeking reliable volunteers to join us in the office for a few hours each week. You can impact programs like high-end fundraising...
"Welcome Desk Ambassador, Park Slope Center for Successful Aging",heights and hills,The Welcome Desk Ambassedor greets existing and new members of the Park Slope Center for Successful Aging in person and provides...
Marketplace in Jersey City,Jersey Cares,Marketplace in Jersey City is a project dedicated to battling hunger and poverty in our community through an emergency food pantry. This...
WonderWalk - Supplies for Elementary School Walks,March of Dimes,We are putting supplies together to send to elementary schools across the city for our WonderWalk program and need your help!
Mandarin Speakers Needed! Help us translate calls for our Fresh Air Families!,The Fresh Air Fund,The Fresh Air Fund provides free summer experiences to thousands of NYC children each year! The Friendly Towns team is looking for...
Share Your Art: Become a Sing for Hope Artist Partner!,Sing for Hope,Sing for Hope provides opportunities for artists to use their time and talent to make the world a better place. Our volunteer programs...
Gallery Assistant/ Volunteer,Cuchifritos Gallery + Project Space,Join the Lower East Side arts community by becoming a volunteer at Cuchifritos Gallery + Project Space! Through monthly artist/curator...
"In-Class/Reading&Writing Tutor/LIC/Laguardia/2-3 hours a week, mornings 9AM-1PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in reading and writing for the Division of Continuing...
"In-Class/Math Tutor/Henry Street/2-3 hours a week, Evenings 5:30-8:30PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for Henry Street's Workforce development program...
Interested in Sharing Your Bi-lingual Skills?,"City Harvest, Inc.","City Harvest is in high need of volunteers that have proficiency in East Asian (Mandarin and Korean), South Asian (Bengali, Punjabi,..."
Upper East Side/Womens Shelter/Adult Learners/Tutoring Writing/Spring 2019,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in writing for the Lenox Hill Community Center for the...
Become a Hospice Volunteer!,Grace Healthcare Services,"If you have an hour or more per week to give, Grace Healthcare Services welcomes your gifts of time and compassion. Whether you choose to..."
"Literacy Tutor/LIC Area/LaGuardia/Tues,Thurs,Fri 9:30 AM - 5:00 PM/Adults",The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in literacy for LaGuardia Community College’s Fatherhood...
Social Media and Blogging Intern,BCA Global,BCA is looking for a social media savvy intern to become part of the BCA team! Requird skills: Team player Excellent verbal and...
Spring 2019 Reading/Writing Tutors Needed to Support Children (5-9 years old),The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in reading and writing for the children at the New Destiny Housing...
Hairstylist/Cutter at GMHC,Gay Men's Health Crisis,"GMHC is a not-for-profit, data-driven, volunteer-supported, and community-based organization committed to national leadership in the..."
Earth Keepers in Jersey City,Jersey Cares,"Liberty State Park is a local treasure, volunteer to maintain this beautiful park while enjoying wonderful views of the harbor, Lady..."
Earth Keepers in Jersey City (Historic Veteran Cemetery Garden),Jersey Cares,"Our team of Earth Keepers work to revitalize and beautify parks, gardens and green spaces throughout New Jersey. Volunteers help maintain..."
Hunger Helpers in Hoboken,Jersey Cares,"Providing shelter to 50 people nightly and serving 300 meals daily, volunteers play an integral role in making the Hoboken Shelter..."
Friendly Visiting,heights and hills,"Since 1971, Heights and Hills has helped Brooklyn's older adults age successfully in their communities with independence, dignity and..."
Volunteer Manager Chair,With Ribbons We Fight Foundation Inc,"Volunteer Manager Chair Tasks involved in position The Volunteer Manager supervises volunteers and provides direction, coordination, and..."
Fundraising  Board Chair,With Ribbons We Fight Foundation Inc,The Fundraising Chairperson is responsible for assisting with raising funds for the charity throughout the year. The Fundraising Chairs...
"Tutors needed for all subjects in Long Island City, NY",Hour Children, Math-All grades  Science-All grades  Algebra-High School  Chemistry-High School  Writing-All grades  Reading comprehension...
Professional Development Coach,The City Tutors,The City Tutors seeks an individual who could come in once or twice a week for 5-7 hours to assist tutors with their professional...
Community Outreach Chair,With Ribbons We Fight Foundation Inc,Tasks involved in position Sits on the executive committee Establish a community outreach effort. Identify opportunities and interest in...
Professional Development Mentor,The City Tutors,"We are seeking professionals from all industries to be part of the City Tutors mentorship program. As a mentor, you would be connected to..."
Days of Service for Groups,Gay Men's Health Crisis,"For corporations and community groups that would like to volunteer with their colleagues and peers for the day, we offer a number of..."
Court Ordered Community Service Brooklyn NY LOCAL or VIRTUAL 501(c)3 Nonprofit Prize...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. Documentable. Ongoing. You will work X...
Newark Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
"Friendly Visitors Needed in Bayside, Flushing, College Point, and Whitestone, Queens!!!",Selfhelp,Selfhelp Queens North Friendly Visiting is a program that matches homebound seniors with volunteers in their community who make weekly...
Put Together Holiday Kits For Homeless Individuals,Center for Urban Community Services,"Help us put together 100 holiday kits for individuals in our shelters and safe havens Kits include backpack, socks and much needed..."
Long-term Live-in Volunteer at Safe House,LIFEWAY NETWORK INC,LifeWay Network is a 501(c)(3) nonprofit organization that joins the global movement against human trafficking by providing safe housing...
VOLUNTEERS NEEDED- 12/14 NYSoM HOLIDAYMANIA FROM 12-6PM,NYSoM,"SATURDAY DECEMBER 14TH FROM 12-6PM NYSoM PRESENTS NYSoM HOLIDAYMANIA IN HARLEM FEATURING KWANZAA, HANUKKAH, CHRISTMAS & NEW YEARS..."
Auction and Gala Committee Member,Lifeforce in Later Years,Looking to meet new people? Not shy and want to contribute to a better Harlem? Join in helping one of Harlem's most exciting and...
Volunteers needed for the 2019 New York Red Bulls Soccer Season,Simply United Together,Volunteers needed for the 2019 New York Red Bull Major League Soccer Season ..We are in need of assistance of running our concession...
Office Volunteer,LIFEWAY NETWORK INC,LifeWay Network is a 501(c)(3) nonprofit organization that joins the global movement against human trafficking by providing safe housing...
Volunteers needed for the 2020 New York Mets Home Games,Simply United Together,Hello! We are in need of volunteers to manage our concessions stand at Citi Fied for the 2020 New York Mets Home Games. Requirements: A...
Volunteers needed for the 2020 New York Yankees Home Games,Simply United Together,Hello! We are in need of volunteers to manage our concessions stand at Yankee Stadium for the 2020 New York Yankees Home Games...
Volunteers needed for 2019 New Jersey Devils games and concerts,Simply United Together,We are in need of volunteers to assist us run a concession stand for the 2019 New Jersey Devils hockey games and concerts at the...
Business Mentor: Share your knowledge with a small business owner!,SCORE Queens,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Queens,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Queens,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Volunteers needed for the 2019 New York Jets Football Games,Simply United Together,Volunteers needed for the 2019 New York Jets Football Games..We are in need of assistance of running our concession stand at Met Life...
Volunteers needed for the 2019 New York Giants Football Home Games,Simply United Together,Volunteers needed for the 2019 New York Giants Football Season ...We are in need of assistance of running our concession stand at Met...
Volunteer to Tutor a child - Become a reading partner  (Hunts Point),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Volunteer to Tutor a child - Become a reading partner (East New York),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Summer in the Winter Carnival (Children+Event support),The Fresh Air Fund,Help us bring a little summer to our Fresh Air families...in the middle of winter! We are hosting a free community event that will...
Fight for Air Stair Climb to benefit the American Lung Association,American Lung Association,"The American Lung Association is seeking volunteers for the Fight for Air Stair Climb on Saturday, March 7, 2020 at One Gateway Center..."
Volunteers Needed For 2019 New York Yankees Home Baseball games,GRETA LEWIS LUPUS FOUNDATION,Volunteers Needed to manage our concessions at Yankee Stadium for Yankees Home Baseball Games Requirements: A pleasant attitude Black...
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Staten Island,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Staten Island,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
NYC: Photographer For Local Small Businesses,START SMALL THINK BIG INC,Start Small Think Big is seeking enthusiastic and reliable photographers who are interested in volunteering their skills to help...
Volunteer in Africa!,MARAFIKI AFRICA INC,Volunteers participate in the development of impoverished communities in East Africa by partnering with village leadership and the...
URGENT!  Home Work Help Volunteers Needed!,LSA Family Health Service,We have an urgent need for after school Home Work Help volunteers to assist school aged East Harlem children in our after school Home...
Volunteers needed for HI NYC Information Desk -- Share your NYC favorites with travelers,Hostelling International New York,Are you passionate about New York City? Do you like interacting with people from all over the world? Help travelers have incredible and...
Can Your Organization host a Food Drive for our Food Pantry?,LSA Family Health Service,"As we are currently facing very difficult budget cuts in New York State, our Food Pantry which serves East Harlem children and families..."
Friendly Visiting Volunteers Needed!,Selfhelp,Selfhelp Queens North Friendly Visiting is a program that matches homebound seniors with volunteers in their community who make weekly...
URGENT! Thrift Shop Helpers Needed!,LSA Family Health Service,"If you like thrift shops, you'll love the Sharing Place thrift shop! The Sharing Place offers high quality goods at very low prices for..."
URGENT! Help us get ready for our annual Gala Event!,LSA Family Health Service,"We need someone to assist us in getting ready for our annual fundraising Gala which is May 8, 2018. Volunteer will assist in all..."
Mariner's Harbor Mobile Market Food Distribution!,"City Harvest, Inc.","City Harvest is in high need of volunteers at our Wednesday, July 3rd Mariner's Harbor Mobile Market. Help distribute fresh produce, free..."
Finance Office Assistant Needed for One Day a Week Office Help,LSA Family Health Service,We need a Volunteer Finance Office Assistant who can assist one day a week (day/hours flexible) Some of the duties include: Alphabetizing...
Development Program Office Helper Needed!,LSA Family Health Service,"We need an energetic, self-starter volunteer Development Associate interested in assisting in our fundraising office at LSA. General..."
Volunteer Facilities Assistant Needed!,LSA Family Health Service,"We need a dedicated, hard working volunteer to assist with our building facilities needs. Some of the tasks may include the following:..."
"ENGLISH, SPANISH, GREEK, KOREAN, RUSSIAN Speakers: Friendly Visitors Needed",Selfhelp,Selfhelp Queens North Friendly Visiting is a program that matches homebound seniors with volunteers in their community who make weekly...
