title,org,desc
"Hospice Companion Needed in Newark, NJ",Hospice Compassus,Description Utilize free time to be compassionate and genuine in order to reduce terminally ill patients’ loneliness and isolation....
"Caring Hospice/Healthcare Volunteers Needed in West Orange, NJ",Hospice Compassus,Description Utilize free time to be compassionate and genuine in order to reduce terminally ill patients’ loneliness and isolation....
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Teaneck",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Maywood",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Elmwood Park",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Rochelle Park",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Montclair",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Tenafly",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Bergenfield",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - River Edge",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Hasbrouck Heights",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki  - Clifton",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Teterboro",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Saddle Brook",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Lodi",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Hackensack",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
NYCP Bronx: Help Pack Groceries for Food Insecure Families,New York Common Pantry,"Help food insecure families receive free groceries at our Bronx Choice Pantry by packing fresh produce, taking groceries orders on..."
Friendship House Volunteer,JASA,"Purpose Volunteers are needed to help at JASA’s Bronx Friendship House, a program for older adults with a history of a mental..."
Volunteer Receptionist,BRONX JEWISH COMMUNITY COUNCIL INC,"We are looking for someone of even two people to work as a volunteer receptionist, answering phones, at our NORC office in Pelham Parkway..."
Medical Scribe,Bergen Volunteer Medical Initiative,BVMI provides free primary healthcare to low-income Bergen County residents who do not have health insurance. Our patients lack the means...
Volunteer Center for 55+,Jewish Family Service of MetroWest,Retired & Senior Volunteer Program (RSVP) RSVP Center of Essex and Hudson Counties is a comprehensive community service organization...
Caribbean Volunteers Needed,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,West Indian volunteers needed from all of the Caribbean Islands to speak their native tongues with seniors who do not have anyone to...
Have fun playing Scrabble,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,Play or learn how to scrabble with a senior? Call Katherine at 718-326-3536 extension 27 and/or email friendlyvisiting.cmp@nshopp.org.
100 Year old Senior with 2 Cats needs a Friendly Visitor,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,"We have a lonely 100 year old senior with 2 cats, near the Yankee Stadium, who would love a volunteer who can visit for 1 hour a week for..."
Veterans  Needed,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,Are you a veteran who would like to meet another veteran like yourself? Please call and/or email Katherine at 718-328-3536 ext 27; email...
La Isla Del Encanto,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,"Puerto Rican or a Nuyorican volunteers are needed to visit seniors who would love to talk, listen and socialize with seniors. If you are..."
Senior Citizen Visitor Needed,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,"Volunteers needed to visit seniors to talk, laugh, listen and to share common interests. We value our volunteers and provide them with..."
Volunteers Needed,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,Many seniors live in our communities without a warm smile or embrace on a regular basis. We are looking for volunteers to enhance the...
Religious Beliefs,NEIGHBORHOOD SELF HELP BY OLDER PERSONS PROJECT...,"Share your religious beliefs with a senior who is willing to listen and talk to you about your church? So, why not volunteer to visit a..."
Digital Literacy Tutor/ Instructor,Commonpoint Queens,Digital Literacy Tutor/ Instructor Position is based in Samuel Field Center Teach basic to intermediate computer classes to adults Offer...
Driver,Jewish Family Service,Deliver meals to homes of elderly. Drive seniors to Doctor appointments. Drive seniors to Club Sequoia when van is not available.
senior companion/special needs respite,Jewish Family Service,"Assist in many ways to make the lives of seniors living in the community more satisfying. You can drive, deliver meals, visit at home,..."
Senior relationship volunteer,Jewish Family Service,"There are a number of ways in which one can relate to senior citizens, reading to those who are visually impaired, driving for meals on..."
H.E.L.P,Trinitas Regional Medical Center,"Hospital Elder Life Program (HELP) The Hospital Elder Life Program is looking for compassionate, responsible, and mature individuals. *H..."
Be Part of Someone's Legacy--Become a Hospice Volunteer in Queens!,MJHS Hospice and Palliative Care,MJHS Hospice provides a specialized program of care and services for end-of-life patients. MJHS Hospice provides care for pediatric and...
Be Part of Someone's Legacy--Become a Hospice Volunteer in the Bronx!,MJHS Hospice and Palliative Care,MJHS Hospice provides a specialized program of care and services for end-of-life patients. MJHS Hospice provides care for pediatric and...
Seniors Projects with New York Cares in the Bronx,New York Cares,"Seniors in nursing facilities tend to have few visitors, but with a few hours of your time, you can provide the social interaction vital..."
Lobby Greeter @ Sam Field Center,Commonpoint Queens,Volunteers serving as a lobby Greeter warmly welcomes visitors to Sparrow’s campus. He or she provides wheelchair and walking...
help in Rochdale Village,Services Now for Adult Persons,"We have a client who could use a friend as she is caregiver for her husband, which has become a full time job. If you would like to know..."
Briarwood area volunteers needed,Services Now for Adult Persons,We have a few seniors that live near the Queens Courthouse on Queens blvd. Parking is not great but if you can get there by foot or...
Friend for an hour in Floral Park,Services Now for Adult Persons,"We have a lovely senior who would like a female friend to talk to, watch old movies, walk with or even play a game of scrabble. If this..."
Bowler with availability on Sundays in Queens,Services Now for Adult Persons,We have a lovely senior who would like a female friend to share in good conversation and even bowl a few games If this opportunity...
Friendly Visitor Volunteers Needed in Queens for Hospice,Visiting Nurse Service of New York Hospice and...,"The role of the VNSNY Hospice Care Volunteer is that of a professional friendly visitor, providing a supportive, caring presence for..."
Searching for Board of Trustees,The Montclair Inn,The Board of Trustees at The Montclair Inn is looking to expand! We currently have 8 board members and we are looking for more volunteers...
Travelers Aid JFK Volunteer,Travelers Aid JFK Airport,Travelers Aid at JFK International Airport welcomes and assists passengers from all around the world giving information regarding a...
"Seeking friendly volunteers in the Jamaica, Hollis and St. Albans areas of Queens","Catholic Charities, Diocese of Brooklyn & Queens","Friendly Volunteer program is looking for fun, outgoing, compassionate, community minded volunteers to spend just one hour, once a week..."
Friendly Visitor,Schervier Rehabilitation & Nursing Center,"Volunteer would provide friendly visits to the resident seniors at the home. Engage them in conversation, read to them, escort them off..."
Gift Shop Attendant,Schervier Rehabilitation & Nursing Center,"Volunteeer will maintain the nursing home gift shop (very small gift shop) by stocking items on the shelves, pricing & displaying..."
Be a hospice volunteer in Essex County,Compassionate Care Hospice,"Be a Hospice Volunteer! Hospice Volunteers are needed for supportive visits to patients, offering emotional support and companionship...."
Hospice Volunteers Needed- West Orange,Kindred Hospice,"Volunteer today to help patients and their families when they need help the most! At Kindred Hospice, we offer compassionate care for..."
Hospice Volunteers Needed- South Orange,Kindred Hospice,"Volunteer today to help patients and their families when they need help the most! At Kindred Hospice, we offer compassionate care for..."
Floral Park senior would like a friend,Services Now for Adult Persons,"We have a senior client in Floral Park Queens who would love a female friend to walk with, play scrabble, and possible even go to the..."
CAN YOU GIVE ONE HOUR PER WEEK?  FLEXIBLE!,Services Now for Adult Persons,"SNAP (Services Now for Adult Persons, Inc, ) services seniors in the community and delivers over 400 meals on wheels per day to home..."
Art of Life Therapy in Englewood,Jersey Cares,Connect with the human spirit and make a new friend. You can uplift and enrich someone's life through the art of conversation. This elder...
Serbian speaking volunteer needed in Oakland Gardens,Services Now for Adult Persons,We have a wonderful client who is from Serbia who would love to speak in her native tongue. She would like to walk around the...
Hospice Volunteers Needed!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Hospice Volunteers Needed!,Grace Healthcare Services,Grace Healthcare Services is looking for Hospice Volunteers! We welcome your gifts of time and compassion. Whether you choose to work...
Serenity Hospice Is Looking For Caring People To Volunteer With Our Patients!,Serenity Hospice Care,"Do you want to make a difference in the life of a terminally ill patient? Our patients are located all over NJ, in various facilities and..."
Westfield - Certified Pet Therapy Volunteer Opportunuity for Compassus Hospice!,Hospice Compassus,"Compassus Hospice is looking for gentle Certfied Pet Therapy animals and their companions, to visit the patients we serve (at home or in..."
Westfield - Compassus Hospice Seeks College Students,Hospice Compassus,Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Westfield - Compassus Hospice Companion Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
Senior Span Volunteers,Village of Great Neck Plaza,"The Village of Great Neck Plaza is seeking volunteers to assist on its Senior Span Program, which provides projects and programs for our..."
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Share Your Pet's Love - Seeking Certified Pet Therapy Volunteers for Hospice!,Hospice Compassus,Life Choice Hospice is seeking Pet Therapy Volunteers to visit our hospice patients throughout Northern NJ. Providing our patients with...
Great Opportunity for Healthcare Students,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Human Service and Family Service Internships,Hospice Compassus,"Compassus Hospice offers undergraduate human service and family service internship opportunities throughout Bergen, Passaic, Morris,..."
Be an Administrative Volunteer - No Experience Necessary,Hospice Compassus,This is a wonderful opportunity to gain experience in the field of healthcare and hospice. The skills you learn here can be transferred...
Share Your Pet's Love - Seeking Certified Pet Therapy Volunteers for Hospice!,Hospice Compassus,Life Choice Hospice is seeking Pet Therapy Volunteers to visit our hospice patients throughout Northern NJ. Providing our patients with...
Westfield - Compassus Hospice ANGEL Volunteer Opportunity!!,Hospice Compassus,"Description An Angel Volunteer is a non-medical volunteer trained to provide emotional support and a compassionate presence, during the..."
Share your pet's unconditional love with hospice patients! - Northern NJ,Hospice Compassus,"""The difference between friends and pets is that, friends we allow into our company, pets we allow into our solitude."" - Robert..."
Be a Calming Presence at the End of Life,VITAS Healthcare of New Jersey Shore,VITAS Healthcare(r) is looking for kind and caring people to help terminally ill patients and their families - just by being there at the...
Hospice/Healthcare Volunteers in West Caldwell - No Experience Needed,Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
Hospice/Healthcare Volunteers in Fairlawn - No Experience Needed,Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
How Can You Benefit by Being a Volunteer?,Hospice Compassus,"How can you benefit by being a volunteer? Build your resume: Volunteer experience shows proof of motivation, commitment, initiative,..."
South Amboy - Certified Pet Therapy Volunteer Opportunuity for Compassus Hospice!,Hospice Compassus,"Compassus Hospice is looking for gentle Certfied Pet Therapy animals and their companions, to visit the patients we serve (at home or in..."
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Westfield - Compassus Hospice Music Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
"Hospice/Healthcare Volunteers Needed - Fair Lawn, Ridgewood Area",Hospice Compassus,Join our team of volunteers. Participate in our engaging and flexible volunteer program. Help play a key role in supporting terminally...
Great Opportunity for Healthcare Students!,Hospice Compassus,Description Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Dumont",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Glen Rock",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Fair Lawn",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - New Milford",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Norwood",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Cresskill",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Oradell",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Westwood",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Paramus",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Hospice Volunteers -  Office/Admin - Rahway,Ascend Hospice,Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work directly with patients and families or to volunteer...
Hospice Volunteers Needed,Parker Jewish Institute for Health Care,Parker Jewish Institute’s Comprehensive Community Hospice has been providing highly specialized care to terminally ill patients...
Hospice Doula Volunteers Needed,Parker Jewish Institute for Health Care,Parker Jewish Institute for Health Care and Rehabilitation has launched a Volunteer Hospice Doula program that provides emotional support...
Help a senior - Be a nursing home volunteer,Parker Jewish Institute for Health Care,We need volunteers to visit our nursing home residents and to assist with activities to help maintain the positive and supportive...
Board of Trustee Candidates,HomeCare Options,"HomeCare Options, a licensed and accredited not-for-profit Home Health Care service firm located in Totowa, New Jersey is seeking..."
HomeCare Options' Volunteer Shopper Opportunities,HomeCare Options,"Enjoy shopping? Love to help people? HomeCare Options in Totowa, New Jersey, a licensed and accredited home health care agency, serving..."
Meals on Wheels Kitchen Help - Mornings,Sage Eldercare,Would you like to do your share to ensure that area older adults get a hot meal each weekday? Help us set up our kitchen at SAGE...
Kitchen Volunteers SAGE Eldercare Spend-A-Day,Sage Eldercare,Volunteers with a heart for serving seniors are needed to support the Spend-A-Day kitchen coordinator. Responsibilities include setting...
"Listener volunteer, Listen to Children",Jewish Family Service of MetroWest,"Older adult volunteers needed to participate in intergenerational program in Livingston, NJ school system--only. Volunteers are sought..."
Rock Steady Boxing Volunteer,JEWISH HOME AT ROCKLEIGH,"The coaching staff of our Rock Steady Boxing program at the Jewish Home Assisted Living at 685 Westwood Ave., in River Vale, is looking..."
Patient Care Hospice Volunteers Needed,VITAS Healthcare of NJN,"VITAS is looking for kind and caring people to help terminally ill patients and their families. Friendly visits, simple errands,..."
Bereavement Volunteer Needed,VITAS Healthcare of NJN,VITAS Bereavement Volunteers contact family and loved ones following the death of a VITAS patient. Volunteers ask questions and listen....
Memory Bear Crafter Volunteers Needed,VITAS Healthcare of NJN,VITAS' Memory Bear Volunteers make home-sewn bears with compassion and love to ease a hurting heart after the death of a VITAS patient....
Musical and Visual Artist Volunteers Needed,VITAS Healthcare of NJN,VITAS Innovative Hospice Care is looking for musical and visual artists to volunteer to help terminally ill patients and their families...
Administrative Volunteers Needed for Hospice Office,VITAS Healthcare of NJN,"Administrative volunteers promote hospice care by helping with office mailings, maintaining patient records, filing and assisting with..."
Feeding Assistants,VITAS Healthcare of NJN,"VITAS is searching for caring individuals to be Feeding Assistant Volunteers, helping hospice patients during meal times in nursing homes..."
It's Your Calling....Check-in on Hospice Patients and Families,VITAS Healthcare of NJN,VITAS is looking for caring individuals to share their voice and time as Telephone Assurance Program (TAP) Volunteers to help terminally...
Assist Hospice Patients in an Inpatient Setting,VITAS Healthcare of NJN,VITAS Volunteers give their time to terminally ill patients and their families in a hospital type setting. Volunteers are needed to visit...
The Longest Day,ALZHEIMERS DISEASE AND RELATED DISORDERS...,In need of committed volunteers to join our Volunteer Planning Committee for the Alzheimer's Association's second largest fundraising...
Administrative Assistant,Catholic Charities,We are looking for a volunteer to assist with a new program at Catholic Charities - Stress Busting for Caregivers. The volunteer will...
Ceramic/crafts Assistant,The Wartburg Adult Care Community,Assist our residents at the Waltemade Nursing Care Center with crafts projects and helping pour and mold the creations in our kiln.
WOW  Worship on Wheels,The Wartburg Adult Care Community,Each Sunday residents from our assisted living and our nursing home would like to attend chapel services in our Lutheran church but they...
Senior Fitness Volunteer,"Enrichment Center for Women, Children and...","Senior Activities Volunteer: Organize, promote and develop activities with hands on engagement to encourage older adults to get involved..."
Center Chief Volunteer,"Enrichment Center for Women, Children and...","The Center Kitchen provides a weekly ""home cooked"" meal to seniors living in the community. We are looking for chiefs to cook a..."
Board Member,"Enrichment Center for Women, Children and...","The Enrichment Center for Women, Children, and Families (ECWCF), a non-profit organization, is the corporate successor of the Young..."
Beauty and the Senior,The Wartburg Adult Care Community,"Pamper our residents in the Walemade Nursing Care Center, at the Meadowview Assisted Living or our Adult Day Care with hand massages and..."
Clerical Worker,The Wartburg Adult Care Community,"Many offices in our facilities such as medical billing, finance, HR, Nursing office, and Home Care that need help with filing, sorting..."
Gift Shop Attendant,The Wartburg Adult Care Community,"We have two gift shops, one at the Waltemade Nursing Care Center and the other at the Meadowview Assisted Living building that sell..."
Games Master,The Wartburg Adult Care Community,"Either assist or run our Bingo, Pokeno or many other games for the residents at the Waltemade Nursing Care Center, or the Meadowview..."
Share a Special Talent,The Wartburg Adult Care Community,"Are you musically inclined, can paint, play an instrument, act or dance? We would like to have you share those talents with us and our..."
Rehab Transporters,The Wartburg Adult Care Community,Our physical therapy and occupational therapy department at the Waltemade Nursing Care Center need people to help transport the residents...
Mealtime Assistant,The Wartburg Adult Care Community,Assist residents in our Waltemade Nursing Care Center and our Adult Day Care with their meals. Some need help cutting the food while...
Friendly Visitor,The Wartburg Adult Care Community,"Visit our residents in the Waltemade Nursing Care Center, or the Meadowview Assisted Living building or our Adult Care Center. Talk to..."
Guest Lecturer,The Wartburg Adult Care Community,We are looking for presenters to come and stimulate alert senior citizens with an interesting hobby and knowledge of different subjects...
Friendly Visiting with your Pet,The Wartburg Adult Care Community,If you have an animal that has been through a traning program to do Pet Therapy we would love to have you come and visit our residents in...
Bereavement Volunteers Wanted,MJHS Hospice and Palliative Care,"We are seeking volunteers in Nassau, Queens and Brooklyn who are interested in supporting our hospice families in grieving the loss of a..."
Be Part of Someone's Legacy--Become a Hospice Volunteer in Nassau County!,MJHS Hospice and Palliative Care,MJHS Hospice provides a specialized program of care and services for end-of-life patients. MJHS Hospice provides care for pediatric and...
Music Therapy Volunteers needed in Monmouth County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Monmouth...
Volunteer companions needed for hospice patients in Union County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide companionship to patients in their home or nursing home in the Princeton and...
Volunteer companions needed for hospice patients,Homeside Hospice,"Homeside Hospice is looking for volunteers to provide companionship to patients in their home or nursing home in Middlesex, Union ,..."
Music Therapy Volunteers needed in Union County,Homeside Hospice,Homeside Hospice is looking for volunteers to provide Music Therapy to our patients in assisted living and in nursing homes in Union...
Be a hospice volunteer in Union County,Compassionate Care Hospice,"Be a Hospice Volunteer! Hospice Volunteers are needed for supportive visits to patients, offering emotional support and companionship...."
Project Coordinator - Be a Leader,Jersey Cares,"Project Coordinators (PC's), volunteer in a leadership capacity at our volunteer opportunities and provide organization and a team..."
Reading Buddies After School,JCY-Westchester Community Partners,Have you ever wanted to help a young child with their homework and be a mentor? Look no further. Become a mentor and help elementary aged...
Become a Hospice Volunteer!,Grace Healthcare Services,"If you have an hour or more per week to give, Grace Healthcare Services welcomes your gifts of time and compassion. Whether you choose to..."
"Clerical and Office Volunteers Needed, Great Experience in Patient Services",VHS Hospice Services of New Jersey,"Office Support: Provide clerical support by assisting with filing, mailings, and making calls from our Totowa office location...."
Play for our Patients--Musicians,Long Island Jewish Medical Center,"We are looking for guitarists, singers, flutists, violinists to play on our Patient Units. If you have an hour to give you can make a..."
Musical and Artistic Volunteers Needed for Patient Support,VHS Hospice Services of New Jersey,Volunteer Opportunities: We at VHS Hospice Services of NJ are looking for talented volunteers to provide companionship and respite by...
Opportunity for Students in Passaic and Bergen County,VHS Hospice Services of New Jersey,"Great opportunity for students completing Internships, field placements, or volunteer service hours with hospice, can expect to gain..."
"Hospice Volunteer - Companionship, Clerical, Music, Pet Therapy - Totowa",VHS Hospice Services of New Jersey,Volunteer Opportunities: We at VHS Hospice Services of NJ are looking for hospice volunteers to provide vital services such as: Providing...
Golden Spoon: Assist staff with patient feeding,Raritan Bay Medical Center,Assists in meeting the nutritional needs of hospitalized pateints by providing social interaction during mealtime and feeding those...
Serenity Hospice Is Looking For Caring People To Volunteer With Our Patients!,Serenity Hospice Care,"Do you want to make a difference in the life of a terminally ill patient? Our patients are located all over NJ, in various facilities and..."
South Amboy - Compassus Hospice ANGEL Volunteer Opportunity!!,Hospice Compassus,"Description An Angel Volunteer is a non-medical volunteer trained to provide emotional support and a compassionate presence, during the..."
South Amboy Compassus Hospice Seeks College Students,Hospice Compassus,Use what you have learned in the classroom to help improve the quality of life for hospice patients. Utilize free time to be...
Adminstrative Volunteers Needed,Seasons Hospice of New Jersey,Seasons Hospice of NJ is a special type of healthcare which provides compassionate care to people who are at end of life. We are seeking...
Internship- Hospice Spring/Summer 2020,Embracing HospiceCare- Middlesex County,Embracing HospiceCare has Spring/Summer 2020 Semester Internship positions available for student interns. You will be placed near your...
Pet Therapist Volunteer for Hospice Patients,Embracing HospiceCare- Middlesex County,If you have a dog that has gone through a pet therapy program and is a certified pet therapy dog we would love to have you both as a part...
Office Volunteers Needed!,Grace Healthcare Services,"If you have an hour or more per week to give, Grace Healthcare Services welcomes your gifts of time and compassion. Whether you choose to..."
Office Volunteers,Caring Hospice Of Central Jersey,"Caring Hospice Services located in Edison , NJ is currently seeking Office Volunteers to assist with data entry, filing, copying and..."
Telephone Reassurance in PEQUANNOCK: Help seniors and people with disabilities,Skylands RSVP & Volunteer Resource Center...,"This program assists with a person's ability to age in place, and live alone and independently. Volunteers make calls to seniors and..."
South Amboy Compassus Hospice Companion Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
South Amboy - Compassus Hospice Veteran to Veteran Volunteer Opportunity!,Hospice Compassus,*Are you a Veteran who is looking to spend time with other Veterans? Compassus Hospice participates in the We Honor Veterans national...
South Amboy - Compassus Hospice Music Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Hillsdale",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
"Hospice Volunteers - Companion, Music, Pet Therapy, Reiki - Wayne",Ascend Hospice,"If you have an hour or more per week to give, Ascend Hospice welcomes your gifts of time and compassion. Whether you choose to work..."
Human Services and Healthcare Internships Available,Holisticare Hospice,"How can you benefit by being an Intern? Build your resumé - volunteer experience shows proof of motivation, commitment, initiative,..."
Ambulatory Surgery Visitor Escort,Mount Sinai South Nassau,"Looking for volunteers to escort families who are waiting for their family member to come out of surgery. Escort to waiting areas,..."
Hospice Volunteers Needed,Embracing HospiceCare- Middlesex County,Embracing HospiceCare is a family owned hospice that provides quality care to terminally ill patients and their families in Middlesex...
Hospice Palliative Support  Volunteers,Embracing HospiceCare- Middlesex County,"Volunteers provide compassionate care and support for terminally ill patients. Reading, writing letters, listening, conversing--all make..."
Volunteer Drivers needed for Senior Citizens,At Home on the Sound,At Home on the Sound is a non-profit community-based organization serving older adults who live in Larchmont and Mamaroneck NY. Drivers...
Veterans Social in Menlo Park,Jersey Cares,Sunday Social is a fun and fantastic project fit for the whole family. The New Jersey Veteran's Home in Menlo Park is filled with history...
Games Galore in Wayne,Jersey Cares,Games Galore and More is a team of volunteers who assist the staff of a long-term care senior facility with fun activities while engaging...
Hospice Volunteers- Tuck-in Program,Grace Healthcare Services,Do you enjoy helping those in need? Do you like talking on the phone? Then Grace Healthcare Services Tuck-In program might be for you!!...
