title,org,desc
Lead a global affairs discussion group today!!,Foreign Policy Association,"Do you have a curiosity about global affairs? Lead a U.S. foreign policy discussion group today! For over 55 years, the Foreign Policy..."
Disaster Preparedness Educator,American Red Cross - Greater New York Region,Educate communities to prevent and prepare for emergencies with the American Red Cross and the New York State Citizen Preparedness Corps...
Reach Out And Read,NewYork-Presbyterian Brooklyn Methodist Hospital,"Turn wait time into fun time. Reach Out and Read (ROAR) is a national program in over 3,200 pediatric healthcare sites where volunteers..."
"In-Class Tutoring/Literacy and Math/LIC/Laguardia/2-3 hours a week, mornings or evenings",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in literacy and math for the Bridge to College program at...
Children Programs Coordinator,A Free Bird,"A Free Bird is a 501(C)(3) non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients..."
Assistant to President,A Free Bird,Responsibilities: Carry out responsibilities the president may have. Assists in conserving president’s time and promote AFB public...
Unity Technical Artist,A Free Bird,A Free Bird is looking for a talented Unity artist to assist in the creation of a mobile game app for children undergoing cancer...
Web Developer,A Free Bird,"A Free Bird is a 501(C)(3)non-profit organization based in New York City. Our focus is to provide children, ages 4-18 who are patients or..."
STEM and STEAM Enthusiasts & Instructors Needed!,STEM Kids NYC,"We're looking for STEM and STEAM enthusiasts who have the ability, fluidity, and patience to work with students in grades 4-8 with..."
STEMpowerment For Young Women!,STEM Kids NYC,Come join us in afterschool events that are geared to inspiring young women and girls to BE all they can be. STEM Kids NYC will be...
Come Teach Kids to Code!,STEM Kids NYC,"We're looking for STEM gurus or STEM enthusiasts who have the ability, fluidity, and patience to work with students in in 4th through 8th..."
Development Intern,Chelsea Sculpture Park,"Chelsea Sculpture Park New York, New York Are you considering a future in arts administration, nonprofit management, fundraising, arts..."
Volunteer Videographer to Create Short Video,Arab-American Family Support Center,"AAFSC is a non-profit, non-sectarian organization established in 1994 to empower immigrants and refugees with the tools they need to..."
"In-Class/Reading&Writing Tutor/LIC/Laguardia/2-3 hours a week, mornings 9AM-1PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in reading and writing for the Division of Continuing...
"In-Class/Math Tutor/Henry Street/2-3 hours a week, Evenings 5:30-8:30PM",The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for Henry Street's Workforce development program...
Upper East Side/Womens Shelter/Adult Learners/Tutoring Writing/Spring 2019,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in writing for the Lenox Hill Community Center for the...
"Literacy Tutor/LIC Area/LaGuardia/Tues,Thurs,Fri 9:30 AM - 5:00 PM/Adults",The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in literacy for LaGuardia Community College’s Fatherhood...
Administrative Internship,BCA Global,BCA Global is searching for an intern to assist us. Here is a bit of information about the BCA. In today's changing and challenging...
Spring 2019 Reading/Writing Tutors Needed to Support Children (5-9 years old),The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in reading and writing for the children at the New Destiny Housing...
Professional Development Coach,The City Tutors,The City Tutors seeks an individual who could come in once or twice a week for 5-7 hours to assist tutors with their professional...
Professional Development Mentor,The City Tutors,"We are seeking professionals from all industries to be part of the City Tutors mentorship program. As a mentor, you would be connected to..."
Court Ordered Community Service Brooklyn NY LOCAL or VIRTUAL 501(c)3 Nonprofit Prize...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. Documentable. Ongoing. You will work X...
Newark Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Business Mentor: Share your knowledge with a small business owner!,SCORE Queens,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Queens,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Queens,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Volunteer to Tutor a child - Become a reading partner  (Hunts Point),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Volunteer to Tutor a child - Become a reading partner (East New York),Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Volunteer this Fall with Masa's Youth Group Drop-in Fridays - a leadership and personal...,Masa,"About Masa: Masa partners with Mexican and Latino children, youth, and families in the South Bronx to develop strong learners and leaders..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Staten Island,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Staten Island,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Marketing and Event Management Volunteer,START SMALL THINK BIG INC,DESCRIPTION Start Small Think Big (Start Small) is a not-for-profit organization located in Harlem. Our mission is to help low- to...
Regents Prep Living Environment Science tutor,"South Bronx United, Inc.","Overview: Regents Prep Living Environment Science tutors work with seniors within the SBU college prep program, 1-on-1 or in small..."
NYC: Photographer For Local Small Businesses,START SMALL THINK BIG INC,Start Small Think Big is seeking enthusiastic and reliable photographers who are interested in volunteering their skills to help...
NYC: Product Photography for Under-Resourced Small Businesses,START SMALL THINK BIG INC,Under-resourced small business owners are in need of high-resolution images of their products including food and retail products. The...
Classroom Volunteer/Writing Coach,Behind the Book,"Volunteer with Behind the Book, a non-profit literacy organization that inspires New York City public school students to explore stories..."
Volunteer as a Business Intern in Africa!,MARAFIKI AFRICA INC,Our business internship program provides a unique opportunity for volunteers to economically empower small business owners in east Africa...
"Research coach for Bronx, NYC public school literacy progam (SA-R)",Behind the Book,"Volunteer with Behind the Book, a non-profit literacy organization that inspires New York City public school students to love reading...."
URGENT!  Home Work Help Volunteers Needed!,LSA Family Health Service,We have an urgent need for after school Home Work Help volunteers to assist school aged East Harlem children in our after school Home...
Librarian at The New Jewish Home,"The New Jewish Home, Manhattan Division","Volunteers will assist with the upkeep of our library, shelving books, visiting residents with our mobile book cart to offer selections,..."
UNI: University Liaison @ NJIT,JerseySTEM,"JerseySTEM recruits College students to coach/teach STEM classes to underserved kids in New Jersey. For that, we mobilize: - Volunteer..."
Walking Tour Guide,Hostelling International New York,"Walking Tour Guide Would you love to meet people from around the world? Do you love to show people around New York City? Everyday, we..."
URGENT! Wednesday Tutors Needed to Tutor East Harlem K-3 Children,LSA Family Health Service,"Help us help the neediest students in New York City.Our After School Enrichment Tutoring program has begun, and we still need tutors! We..."
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Business Mentor: Share your knowledge with a small business owner!,SCORE  Metro NJ,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE  Metro NJ,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE  Metro NJ,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Business Mentor: Share your knowledge with a small business owner!,SCORE Staten Island,A SCORE mentor is an adviser who helps individuals and small businesses reach their goals. Mentors provide free business advice and...
"Writing coach for Washington Heights, NYC public school literacy program (4MB)",Behind the Book,"Volunteer with Behind the Book (www.behindthebook.org), a non-profit literacy organization that inspires New York City public school..."
"Read, Play and Learn with Preschool Children in Brooklyn!","Jumpstart For Young Children, Inc",Jumpstart’s Extended Day program is currently looking for new volunteers for the 2019-2020 school year! This program is a unique...
Volunteer at the Queens Zoo!,Queens Zoo / Wildlife Conservation Society,"Volunteers at the Queens Zoo help provide memorable educational experiences for our guests. As a member of the team, you will teach..."
Tutor Students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
HARLEM: Calling all college students who are passionate about education & mentorship!,Let's Get Ready,A Let’s Get Ready Access Coach is a volunteer position for current undergraduate college students or recent graduates interested in...
Visual Arts Teaching Assistant,ARTISTIC DREAMS INTERNATIONAL,Artistic Dreams International (ADI) is a NYC and Mexico based interdisciplinary arts education program. ADI is looking for a visual arts...
ASTORIA +  Stipend: Calling all college students who are passionate about education &...,Let's Get Ready,A Let’s Get Ready Access Coach is a volunteer position for current undergraduate college students or recent graduates interested in...
Volunteer Docent at the Newark Museum,NEWARK MUSEUM ASSOCIATION,"Become a docent at the Newark Museum! You might be wondering, what is a docent? A docent is a trained tour guide for the museum. Docents..."
Seeking Reading-Writing Tutors/Off 110 Ave 6 Line/5 - 7 PM/1-2 hr per week Commitment,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in reading and writing, for Children..."
Seeking Math Tutors/Off 110 Ave 6 Line/5 - 7 PM/1-2 hr per week Commitment,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in math, for Children Aid Society's..."
Senior Board Members,Jazz Choreography Enterprises,Jazz Choreography Enterprises is a 501(c)(3) organization founded in 2007 that is dedicated to keeping the great American art of jazz...
Volunteers needed,Aviation Hall of Fame New Jersey,"Volunteers NEEDED! NJ Aviation Hall of Fame Teterboro, NJ We have a need for volunteers for the Aviation Hall of Fame. Come on in and..."
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
An Oldie but Goodie: Friendly Visiting,Jewish Community Council of Greater Coney Island,"Friendly Visiting NY, funded through Citymeals on Wheels, has partnered with DFTA to provide homebound seniors with weekly visits...."
Literacy Tutors/Bronx/High Bridge/Afternoons/1-2 hr per week,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in reading and writing, for New Destiny..."
Volunteer Income Tax Assistant,"Ariva, Inc.","For over 50 years, people like you have provided free tax preparation in their community. People from all walks of life are welcome to..."
Tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
ESL Tutors/Middle School/Washington Heights/Afternoons/1-2 hr per week,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support for ESL students at YM&YWHA’s after school...
Literacy Tutors/Middle School/Washington Heights/Afternoons/1-2 hr per week,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in reading and writing, for..."
Math Tutors/Middle School/Washington Heights/Afternoons/1-2 hr per week,The City Tutors,"The City Tutors (CT) is looking for tutors to provide one on one and small group academic support in Math, for YM&YWHA’s after..."
Science Tutors/Work with Lab/Middle School/South Bronx/Fridays/1-2 hr per week,The City Tutors,The City Tutors (CT) is looking for science tutors to be a content lead who can lead topic discussions and science activities in...
Work with a Science Lab to Create Lessons for Middle School/High...,The City Tutors,The City Tutors (CT) is looking for science tutors to be a content lead who can develop possible topics for discussion in nanotechnology...
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
MS 54 Afternoon Academy,PTA OF MS 54,"Booker T. Washington MS 54 strives to develop and nurture a community of intelligent, mature and motivated learners with strong academic..."
Volunteer Opportunity [Palisades Park] : Joyful Learning After-school Program Tutor for...,Give Chances,We are running free after schools for children underprivileged in order to give chances for them to get self esteem and confidence in...
My Own Book Fund: Volunteer and share your love of reading with children,MY OWN BOOK FUND INC,My Own Book Fund brings children from under-served New York City public schools to bookstores and lets each child pick out $50 worth of...
Tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Seeking Videographer to Film a Fundraising Video for Non Profit,The City Tutors,The videographer will work closely with the Executive Director of the City Tutors to create a video package to be used for fundraising...
Seeking Graphic Designer to Help with Fundraising Efforts for Ed Non-Profit,The City Tutors,Description: The City Tutors is looking for a graphic designer who can material to present to the media and prospective donors. Will work...
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Volunteer Photographer - NYC-Based Therapy Dog Nonprofit,"A Fair Shake for Youth, Inc.","A Fair Shake for Youth, Inc. is a non-profit that uses registered therapy dogs to help middle-school-aged youth in underserved..."
Make art with at-risk public school kids!,The Time In Children's Arts Initiative,Time In would welcome those who love opera and the visual arts to join us and to support our kids as they make art! We work very closely...
Arty Readers:  Working with kids in Literacy through Opera and Japanese Manga,The Time In Children's Arts Initiative,"The Time In Children's Arts Initiative is America's leading opera and art program, specializes in providing a sophisticated arts..."
COMPUTER LITERACY INSTRUCTORS NEEDED!,"World Association for Community Empowerment, Inc.",We are seeking talented and self-driven individuals to join our volunteer organization. We anticipate openings for three-five Computer...
HELP ADULTS LEARN TO READ AND WRITE,"World Association for Community Empowerment, Inc.",We are seeking part-time Adult Literacy instructors for our Literacy Assistance Program on Staten Island. Interested individuals should...
RECEPTIONIST/ADMIN ASSISTANT,"World Association for Community Empowerment, Inc.","We are currently seeking self-motivated individuals with good interpersonal, communication and customer service skills to volunteer with..."
Empower Inner City Students to Succeed!  Become a Volunteer Tutor Today!,AMERICAN DREAM CHARTER SCHOOL,"The American Dream School is a bilingual middle school in Mott Haven, a predominantly Latino neighborhood in the South Bronx. We need..."
Seeking Volunteer Tutors to Support Courses in Intermediate Micro and/or Macro Economics,The City Tutors,"City Tutors (CT), the tutoring arm of the Colin Powell School, is currently looking for two tutors to provide academic support for..."
In-Class Tutoring Support for a 7th Grade Math Class,The City Tutors,The City Tutors (CT) provides in-class academic support for a 9th grade algebra class (a total of little more than 30 students) at...
Math Tutor needed for Sugar Hill Broadway Housing Communities,The City Tutors,The City Tutors (CT) is looking for tutors to provide academic support in math for the Sugar Hill Project’s Homework Club for the...
Biology Tutor needed for Bio 102 course held through the CCNY Biology Department,The City Tutors,The City Tutors (CT) is looking for a tutor to run study groups that provide academic support for CCNY Biology 102 class students for the...
In-Class Math Tutor Needed for Adult Education Program at Hostos Community College,The City Tutors,The City Tutors (CT) is looking for tutors to provide in-class academic support in math for the Continuing Education Department at Hostos...
Spanish Math Tutor Needed to Provide Embedded (In-Class) Support for CCNY CPS Program,The City Tutors,he City Tutors (CT) is looking for tutors to provided embedded (in-class) academic support in math for Spanish speaking students enrolled...
Tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
"Young Men Initiative Volunteer Position at Dr. Susan S. McKinney, Secondary School of...",Brooklyn Community Services,Mentor and met with students and engage in discussions and activities which would be conducive to the young person's development. We...
Young Men Initiative Volunteer Position at Seth Low Community Center,Brooklyn Community Services,Mentors meet with students and engage in discussions and activities which would be conducive to the young person's development. We expect...
Music Teachers for Underprivileged Children,MUSICLINK FOUNDATION,"MusicLink is in need of experienced music teachers and related volunteers in New York. With MusicLink, students (children under 18 years..."
S.T.E.M.ulating Minds Weekend Enrichment Program,"The Parris Foundation, Inc.","Whether you're great, good or fair at Science, Technology, Engineering and Math (STEM), you can help make an impact on inner-city youth...."
S.T.E.M.ulating Minds Tutoring Program,"The Parris Foundation, Inc.","Whether you're great, good or fair at Science, Technology, Engineering and Math (STEM), you can help make an impact on inner-city youth...."
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Thurgood Marshall Academy with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Thurgood Marshall Academy, and read to a classroom of..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
Read to children as a Guest Reader at Brooklyn Landmark with Change For Kids,Change for Kids,"Want to make a difference? Join Change For Kids at one of our partner schools, Brooklyn Landmark, and read to a classroom of excited..."
Pre-School Teacher,FRIENDS OF NEW YORK CITY NURSE FAMILY...,Do you have a few hours to spend helping us devlop programs for young mothers and their babies? The mission of Friends of NYC...
CPR INSTRUCTOR FOR NON-CERTIFIED CLASS,FRIENDS OF NEW YORK CITY NURSE FAMILY...,We are in need of a CPR Instructor to teach some of the mothers of Nurse-Family Partnership. NFP sends specially trained nurses to do...
Bilingual English-Spanish or English-French Creole Translators,FRIENDS OF NEW YORK CITY NURSE FAMILY...,Do you have a few hours to spend interacting with young mothers and their babies? Or perhaps you would rather help us behind the scenes...
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Elementary Tutor,Thurgood Marshall Academy Lower School,"volunteer readers for k-2 graders during the school day volunteer tutors for upper grade students after school Math, ELA enthusiastic,..."
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Music Teachers for Underprivileged Children,MUSICLINK FOUNDATION,"MusicLink is in need of experienced music teachers and related volunteers in New York. With MusicLink, students (children under 18 years..."
Embedded Tutoring Support for Methods and Techniques of Sociological Research Course at...,The City Tutors,The City Tutors (CT) is looking for an embedded tutor to provide academic support for a Methods and Techniques of Sociological Research...
Music Teachers for Underprivileged Children,MUSICLINK FOUNDATION,"MusicLink is in need of music teachers in New Jersey. With MusicLink, students (children under 18 years old) who show an interest in..."
A love for education grows in the Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Volunteer Dog Teams,"A Fair Shake for Youth, Inc.",Would you like to make a difference with your dog? Disadvantaged children in New York City need help. Now you and your dog can help them....
Tutors Needed 2nd -12th Grade,Star Learning Center,"Star Learning Center, a program of Goddard Riverside Community Center, is looking for volunteer tutors to work with underserved students..."
Tutor Adult Learners in Downtown Newark,All The Way Up Adult Education Center,All The Way Up Adult Education Center is looking for volunteers to be apart of its team of tutors. Tutors teach in small group sessions...
Home work helpers,Astoria Values Inc.,We are looking for volunteers for our Community Center who enjoy working with Kids. We also want volunteers who want to help adults with...
Reading Tutor in East Harlem,National Council of Jewish Women NY Section,NCJW NY needs volunteers for our Reading Tutors Program! Our site at Union Settlement’s Rising Stars after school program in P.S....
Volunteer to tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Homework Helper,New York Public Library,"Volunteers are needed weekday afternoons, Monday and Wednesday to assist youth in grades 1- 6 with a variety of homework subjects."
Education Internship,"South Bronx United, Inc.",Overview: South Bronx United Education Interns work closely with SBU educational staff in coordinating and supervising the SBU After...
Volunteer to read with children in the South Bronx!,Episcopal Charities,Do you love to read? Do you love working with kids? This is the PERFECT opportunity for you! St. Ann's in the Bronx is looking for...
Board Membership,The Masakhane Center,"Are you interested in sex positive education? Would you like to help change the state of sexuality education in the Newark, NJ community?..."
Volunteer to tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
"Support our Students in our After-School Programs as a Tutor, Helper, and Friend!",East Harlem Tutorial Program,"East Harlem Tutorial Program offers a variety of volunteer opportunities through our public charter schools, after-school, and summer..."
"Support our Students in our Schools as a Tutor, Helper, and Friend!",East Harlem Tutorial Program,"East Harlem Tutorial Program offers a variety of volunteer opportunities through our public charter schools, after-school, and summer..."
Adult Education and Job Readiness Projects with New York Cares in Queens,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Meal assistance,"Youth Action Programs and Homes, Inc. (Youth...",Youth Action Meal Service Assistant Looking for a volunteer with a current NYC food handlers certification (willing to sponsor if needed)...
Children's Education Projects with New York Cares in Queens,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Children's Education Projects with New York Cares in Staten Island,New York Cares,Help build a strong foundation for the academic achievement of young New Yorkers. New York Cares' Children's Education projects help New...
Adult Education and Job Readiness Projects with New York Cares in Staten Island,New York Cares,"Planning for a better future starts by believing that one is possible. On New York Cares' Adult Education projects, volunteers help..."
Speak Up,PRO YOUTH RECREATION AND FAMILY CENTER INC,"Volunteers help students in grades 8 and 9 gain confidence in their public speaking skills by introducing them to improvisation, speech..."
Volunteer to tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Volunteer as chinese Language helper,Astoria Values Inc.,"We are looking for volunteers who would be able to help kids & youth with Chinese language, we generally need volunteers between the..."
Having Fun with Science,AHRC NYC,Do you want to be a part of conducting fun science experiments? Here at AHRC we support individuals who have developmental and...
Brain Games Volunteer,AHRC NYC,"In this program, volunteers will come up with various questions or games to help keep our clients mind’s sharp! Here at AHRC we..."
Volunteer to tutor students in the South Bronx!,Masa,We are seeking dedicated volunteers to provide tutoring and homework help to elementary and middle school students at our South Bronx...
Do you love MATH? Volunteer MATH Tutors needed in Upper West Side!,"Top Honors, Inc.","Top Honors is a non-profit educational organization that provides free math tutoring to NYC 5th, 6th, 7th, and 8th-graders. Tutoring..."
Board Member: CPA Volunteer for kids non-profit,Hosh Yoga,Hosh Kids needs your help! As we make enrichment education for all children possible. We are looking for some enthusiastic volunteers to...
Afterschool Tutor,Dominico-American Society of Queens,"The instructor should be actively involved with the students, focusing on improving their academic records as well as strengthening areas..."
Photography and Graphic Design Intern,Nia Community Services Network,"Volunteer Opportunity Available: NIA seeks a Photography and Graphic Design Intern to take photographs, design flyers, and assist with..."
College Advisory Internship,"South Bronx United, Inc.",Overview: South Bronx United College Advisory Interns work closely with SBU's Director of College Guidance and Alumni to help coordinate...
ESOL Tutor,"South Bronx United, Inc.",Overview: ESOL tutors work either 1-on-1 or with small groups of students in the South Bronx United Youth Development Program who are...
College Prep Tutor - Sophomores,"South Bronx United, Inc.",Overview: Tutors for the SBU Sophomore Skills program work with small groups of Sophomores and provide them with the academic support...
College Prep Tutor - Seniors,"South Bronx United, Inc.","Overview: College Prep Tutors work with seniors within the SBU college prep program, 1-on-1 or in small groups, to assist them in..."
College Prep Tutor - SAT Prep,"South Bronx United, Inc.",Overview: Tutors for the SBU SAT Prep program work with small groups of Junior and provide them with the academic support needed to...
After-School Tutor,"South Bronx United, Inc.",Overview: After-School Tutors work with small groups (3-4 students) of boys and girls in the South Bronx United Youth Development Program...
College Prep Mentor,"South Bronx United, Inc.",Overview: SBU College Prep Mentors provide program youth with the tools necessary to graduate high school and attend college. College...
Non-Profit Development Internship,"South Bronx United, Inc.",Overview: Non-profit development interns work closely with South Bronx United's Executive Director in building organizational capacity in...
Pharmacy Partners Volunteer Program,THE BROOKDALE UNIVERSITY HOSPITAL AND MEDICAL...,Volunteers provide health literacy assistance and education to our outpatient population in an effort to teach basic health literacy...
Fundraiser planning,LASSERRES OWN HANDS INC,Our organization is looking for volunteers to help plan our next fundraiser happening in the Fall 2019. We will need help with the...
"""Introduce Children to Art and Museums""",ArtWorks NYC,Enthusiastic volunteers are needed to introduce school children to art and museums. We will train you to give guided tours at the...
Program Manager Intern - Unpaid,STEM Kids NYC,We are seeking a Program Manager to develop and oversee all aspects of our STEM Education Program. The Program Manager will work closely...
Administrative Assistant,STEM Kids NYC,"We are looking for a part-time Administrative Assistant to join our team. STEM Kids NYC is a small organization, currently run by a core..."
Legal Professional for Nonprofit Organization,NOREE CHAMBER SOLOISTS,Noree Chamber Soloists is an NYC based chamber music ensemble that presents dynamic chamber music and concerto performance. We are...
Internship/Video and Curriculum Design/Structural Biology Lab/Upper Manhattan/Research,The City Tutors,The City Tutors (thecitytutors.com) seeks volunteers interested in working in video and curriculum design to support the Structural...
Educating the public on preservation of honey bees through community actions,Hudson River Apiary Society,Our immediate goal is partnerships and collaborations with like minded groups and sponsors to expand and sustain our mission. We are...
Baby-Minder/Hospitality Volunteer at Learning & Play Events,FRIENDS OF NEW YORK CITY NURSE FAMILY...,"Our organization, The Friends of NYC Nurse Family Partnership, helps low-income first-time mothers in the 5 boroughs get their babies off..."
AFTERSCHOOL TUTOR/ACTIVITIES COACH,"World Association for Community Empowerment, Inc.",We are currently looking for volunteers with teaching experience/college students/High School graduates to help disadvantage children in...
Seeking Mentors from the Medical Field/Flexible Commitment,The City Tutors,The City Tutors (thecitytutors.com) seeks mentors from medical field to support students at the City College of New York in the S J Levy...
"Seeking Mentors from STEM, Business/Finance, and Public Service fields/Flexible...",The City Tutors,"The City Tutors (thecitytutors.com) seeks mentors from the fields of science, engineering, technology, finance/business, public service..."
Homework Helpers in Little Ferry,Jersey Cares,Tutor and coach K-12 students withe academic support at the Meadowlands Success Center.
Administrative Support,PRO YOUTH RECREATION AND FAMILY CENTER INC,"Administrative Support volunteers provide reception and administrative support. This position assists with the needs of our clients,..."
Mentor a College Student/Young Professional Impacting Positively the Community,The City Tutors,City Tutors ( thecitytutors.com ) is looking for mentors to support our tutors. If you are interested in helping someone who is actively...
Marketing Manager Intern,The City Tutors,This is a 7-14 hour internship. At least one day requires your physical presence in the office. Some of the work can be done off site....
Bilingual Computer Instructor,Dominico-American Society of Queens,"Must be able to have a good understanding on basic computer skills, the volunteer(s) will be responsible for teaching these skills to..."
"Bilingual ESL Teacher for Level 1,2,3 and 4",Dominico-American Society of Queens,"We are looking for a person/s who will like to volunteer their time to teach English as a second language at a Basic, intermediate, or..."
Flushing Court Ordered Community Service VIRTUAL or LOCAL Nonprofit 501c3 Nobel & Prize...,Ganga Library Inc.,"CALL 202-340-6210. Work VIRTUAL or LOCAL based on YOUR background, interests, hobbies. Any profession, occupation. Flexible schedule ...."
Court Ordered Community Service Staten Island VIRTUAL or LOCAL Nonprofit 501c3 org...,Ganga Library Inc.,CALL 202-340-6210. HURRY! You may be in almost any profession and occupation . LOCAL or VIRTUAL. CALL 202-340-6210. HURRY! You may be in...
"Court Order Community Service Hackensack VIRTUAL or LOCAL Nonprofit 501c3 Nobel, Prize...",Ganga Library Inc.,"CALL 202-340-6210. HURRY! Work VIRTUAL or LOCAL. Work based on YOUR background, hobbies. Any profession, occupation. Flexible schedule ...."
"Volunteer to Tutor a child - Become a reading partner (South Jamaica, NY)",Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Business Mentor: Focus on Social Media Marketing,SCORE Northeast New Jersey,DO YOU HAVE BUSINESS EXPERTISE IN Social Media Marketing - online/digital? You can help a variety of small businesses - including...
"Volunteer to Tutor a child - Become a reading partner  (Queens, NY)",Reading Partners,Become a reading partner this Fall - make a lifelong impact on a child Reading Partners is an education nonprofit that mobilizes...
Chapter Support Volunteer: Use your skills to help a local nonprofit support...,SCORE Northeast New Jersey,Every SCORE chapter depends on the talent and time of volunteers to help entrepreneurs achieve their dreams of small business ownership....
Workshop Presenter: Use your knowledge to help small business owners learn critical...,SCORE Northeast New Jersey,SCORE workshop presenters share their business acumen with their local community by leading educational workshops and seminars. As a...
