title,org,desc
"Let me crash on your couch...please? - Yonkers, NY",LAURAS HOPE RESCUE,Loaning an animal your couch can save their life! - Every 16 seconds an animal is euthanized simply due to overpopulation. Shelters do...
"Office Help, Hazlet, NJ",Turner Syndrome Foundation,"No computer skills? Write cards and stuff envelopes We sure could use some help! Turner Syndrome affects 1 in every 2,000 females and we..."
"Clerical and Office Volunteers Needed, Great Experience in Patient Services",VHS Hospice Services of New Jersey,"Office Support: Provide clerical support by assisting with filing, mailings, and making calls from our Totowa office location...."
Receptionist,"NEW DESTINY FAMILY SUCCESS CENTERS, INC",The ideal candidate will possess an upbeat attitude with a pleasing phone voice. They must be able to work under pressure and make...
South Amboy - Compassus Hospice ANGEL Volunteer Opportunity!!,Hospice Compassus,"Description An Angel Volunteer is a non-medical volunteer trained to provide emotional support and a compassionate presence, during the..."
Advocacy Role,The Borgen Project,This is a great entry-level volunteer position for someone looking to be part of The Borgen Project. Advocates can operate from anywhere...
Human Resource Internship,The Borgen Project,The Borgen Project is hiring an HR Intern who will work remotely. This human resources role will focus on national recruitment and...
South Amboy Compassus Hospice Companion Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
South Amboy - Compassus Hospice Music Volunteer Opportunity!!,Hospice Compassus,Description This is a great opportunity to honor those in your community and utilize your free time! We are looking for people who are...
Intern,Women and Families Ascending Association (WAFAA),"Our mission is to help out the community overcome issues such as: poverty, unemployment, hunger, sexual abuse, domestic violence, and..."
Editor Internship,The Borgen Project,"The Borgen Project is an innovative, national campaign that is working to make poverty a focus of U.S. foreign policy. Editors edit..."
Writer Internship,The Borgen Project,"The Borgen Project is an innovative, national campaign that is working to make poverty a focus of U.S. foreign policy. This is a 12-week,..."
Political Affairs Internship,The Borgen Project,"The Borgen Project is an innovative, national campaign that is working to make poverty a focus of U.S. foreign policy. This is a..."
